invoice_id,branch,city,customer_type,gender,category,cogs,sale,date,time,payment_method,review,gross_margin,month,day_of_week,hour
197-77-7132,B,Chicago,Member,Male,Electronic accessories,732.48,769.104,2019-01-12,18:22:00,Ewallet,6.0,36.624000000000024,January,Saturday,18
805-86-0265,A,Nueva York,Normal,Male,Home and lifestyle,845.64,887.922,2019-03-20,11:32:00,Cash,9.8,42.28200000000004,March,Wednesday,11
733-29-1227,C,Houston,Normal,Male,Home and lifestyle,389.27,408.7335,2019-03-23,12:41:00,Cash,8.5,19.46350000000001,March,Saturday,12
451-73-2711,C,Houston,Normal,Male,Food and beverages,84.83,89.0715,2019-01-14,15:20:00,Ewallet,8.8,4.241500000000002,January,Monday,15
373-14-0504,A,Nueva York,Member,Female,Sports and travel,143.26,150.423,2019-02-12,14:33:00,Ewallet,8.8,7.163000000000011,February,Tuesday,14
546-80-2899,A,Nueva York,Member,Male,Home and lifestyle,75.38,79.149,2019-02-20,15:29:00,Ewallet,9.5,3.7690000000000055,February,Wednesday,15
345-68-9016,C,Houston,Member,Female,Sports and travel,253.36,266.028,2019-01-02,16:19:00,Credit card,5.6,12.668000000000006,January,Wednesday,16
390-17-5806,C,Houston,Member,Female,Food and beverages,38.42,40.341,2019-02-02,16:33:00,Cash,8.6,1.9209999999999994,February,Saturday,16
457-13-1708,B,Chicago,Member,Male,Fashion accessories,652.3,684.915,2019-01-08,19:07:00,Credit card,5.2,32.61500000000001,January,Tuesday,19
664-14-2882,C,Houston,Member,Female,Home and lifestyle,52.65,55.2825,2019-01-30,14:43:00,Credit card,5.8,2.6325000000000003,January,Wednesday,14
487-79-6868,B,Chicago,Member,Female,Home and lifestyle,110.61,116.1405,2019-03-26,19:28:00,Credit card,8.0,5.5305000000000035,March,Tuesday,19
314-23-4520,C,Houston,Member,Male,Health and beauty,568.61,597.0405,2019-01-15,20:44:00,Cash,9.0,28.430499999999938,January,Tuesday,20
210-30-7976,B,Chicago,Member,Female,Fashion accessories,89.28,93.744,2019-03-14,11:16:00,Ewallet,4.1,4.463999999999999,March,Thursday,11
585-86-8361,A,Nueva York,Normal,Female,Food and beverages,136.4,143.22,2019-02-03,10:31:00,Credit card,8.6,6.819999999999993,February,Sunday,10
807-14-7833,A,Nueva York,Member,Female,Electronic accessories,174.2,182.91,2019-02-22,12:30:00,Ewallet,7.0,8.710000000000008,February,Friday,12
775-72-1988,B,Chicago,Normal,Male,Home and lifestyle,366.4,384.72,2019-01-24,15:05:00,Ewallet,8.4,18.32000000000005,January,Thursday,15
288-38-3758,C,Houston,Member,Female,Fashion accessories,254.61,267.3405,2019-01-25,18:30:00,Ewallet,7.4,12.730500000000006,January,Friday,18
652-43-6591,A,Nueva York,Normal,Female,Fashion accessories,778.32,817.236,2019-03-09,13:18:00,Credit card,6.2,38.91599999999994,March,Saturday,13
785-96-0615,B,Chicago,Member,Female,Electronic accessories,285.92,300.216,2019-02-17,15:28:00,Ewallet,4.9,14.295999999999992,February,Sunday,15
406-46-7107,A,Nueva York,Normal,Female,Home and lifestyle,579.12,608.076,2019-01-11,11:52:00,Cash,4.5,28.956000000000017,January,Friday,11
250-17-5703,A,Nueva York,Member,Male,Food and beverages,188.5,197.925,2019-02-27,18:24:00,Ewallet,5.6,9.425000000000011,February,Wednesday,18
156-95-3964,A,Nueva York,Normal,Female,Food and beverages,221.56,232.638,2019-03-25,15:19:00,Ewallet,8.0,11.078000000000003,March,Monday,15
842-40-8179,B,Chicago,Member,Female,Food and beverages,772.0,810.6,2019-02-11,10:38:00,Credit card,5.6,38.60000000000002,February,Monday,10
525-09-8450,B,Chicago,Normal,Male,Electronic accessories,721.3,757.365,2019-01-31,15:12:00,Credit card,4.2,36.065000000000055,January,Thursday,15
410-67-1709,A,Nueva York,Member,Female,Fashion accessories,511.04,536.592,2019-01-20,17:48:00,Ewallet,9.9,25.551999999999964,January,Sunday,17
587-73-4862,A,Nueva York,Member,Female,Health and beauty,53.45,56.1225,2019-03-26,11:07:00,Ewallet,7.6,2.6724999999999994,March,Tuesday,11
787-87-2010,A,Nueva York,Member,Male,Health and beauty,222.0,233.1,2019-01-20,15:48:00,Credit card,6.6,11.099999999999994,January,Sunday,15
593-14-4239,B,Chicago,Normal,Female,Home and lifestyle,763.68,801.864,2019-03-05,19:40:00,Ewallet,4.7,38.18400000000008,March,Tuesday,19
801-88-0346,C,Houston,Normal,Female,Fashion accessories,228.18,239.589,2019-01-05,20:30:00,Credit card,9.8,11.408999999999992,January,Saturday,20
388-76-2555,B,Chicago,Normal,Male,Sports and travel,82.14,86.247,2019-02-13,13:59:00,Cash,6.3,4.106999999999999,February,Wednesday,13
711-31-1234,B,Chicago,Normal,Female,Electronic accessories,382.56,401.688,2019-03-16,18:51:00,Cash,7.9,19.127999999999986,March,Saturday,18
886-54-6089,A,Nueva York,Normal,Female,Home and lifestyle,68.58,72.009,2019-01-15,17:24:00,Cash,7.7,3.429000000000002,January,Tuesday,17
707-32-7409,B,Chicago,Member,Female,Sports and travel,382.16,401.268,2019-02-26,11:58:00,Ewallet,4.5,19.107999999999947,February,Tuesday,11
759-98-4285,C,Houston,Member,Female,Health and beauty,601.09,631.1445,2019-02-27,19:01:00,Credit card,8.0,30.054499999999962,February,Wednesday,19
201-63-8275,C,Houston,Member,Female,Sports and travel,475.93,499.7265,2019-02-17,16:50:00,Ewallet,5.7,23.79649999999998,February,Sunday,16
471-06-8611,C,Houston,Normal,Female,Food and beverages,52.42,55.041,2019-02-06,10:22:00,Credit card,6.3,2.620999999999995,February,Wednesday,10
200-16-5952,C,Houston,Member,Male,Food and beverages,131.3,137.865,2019-01-17,16:46:00,Cash,6.0,6.564999999999998,January,Thursday,16
120-54-2248,B,Chicago,Normal,Female,Food and beverages,144.3,151.515,2019-01-22,18:08:00,Credit card,8.0,7.214999999999975,January,Tuesday,18
102-77-2261,C,Houston,Member,Male,Health and beauty,457.17,480.0285,2019-03-05,18:02:00,Credit card,4.2,22.858499999999992,March,Tuesday,18
875-31-8302,B,Chicago,Normal,Male,Sports and travel,93.38,98.049,2019-01-03,13:07:00,Cash,9.6,4.669000000000011,January,Thursday,13
102-06-2002,C,Houston,Member,Male,Sports and travel,126.25,132.5625,2019-03-20,17:52:00,Cash,6.1,6.3125,March,Wednesday,17
457-94-0464,B,Chicago,Member,Male,Electronic accessories,790.83,830.3715,2019-01-31,20:32:00,Ewallet,5.6,39.54149999999993,January,Thursday,20
629-42-4133,C,Houston,Normal,Male,Health and beauty,174.4,183.12,2019-02-19,19:24:00,Cash,8.3,8.719999999999999,February,Tuesday,19
534-53-3526,A,Nueva York,Normal,Female,Sports and travel,379.04,397.992,2019-02-11,16:06:00,Ewallet,7.8,18.951999999999998,February,Monday,16
307-04-2070,A,Nueva York,Member,Female,Fashion accessories,30.62,32.151,2019-02-05,14:14:00,Credit card,4.1,1.5310000000000024,February,Tuesday,14
468-99-7231,C,Houston,Normal,Female,Home and lifestyle,352.08,369.684,2019-03-03,17:36:00,Cash,8.8,17.604000000000042,March,Sunday,17
516-77-6464,C,Houston,Member,Female,Health and beauty,50.8,53.34,2019-02-24,13:08:00,Ewallet,4.1,2.5400000000000063,February,Sunday,13
404-91-5964,A,Nueva York,Normal,Male,Electronic accessories,522.06,548.163,2019-02-04,16:09:00,Credit card,9.0,26.103000000000065,February,Monday,16
886-77-9084,C,Houston,Normal,Male,Electronic accessories,575.12,603.876,2019-02-19,11:33:00,Ewallet,5.5,28.755999999999972,February,Tuesday,11
790-38-4466,C,Houston,Normal,Female,Health and beauty,54.95,57.6975,2019-01-23,10:18:00,Credit card,9.3,2.747499999999995,January,Wednesday,10
704-10-4056,C,Houston,Member,Male,Health and beauty,181.41,190.4805,2019-01-14,10:55:00,Credit card,5.6,9.07050000000001,January,Monday,10
497-37-6538,A,Nueva York,Normal,Male,Sports and travel,412.37,432.9885,2019-01-17,15:15:00,Ewallet,9.7,20.618499999999983,January,Thursday,15
651-96-5970,A,Nueva York,Normal,Male,Fashion accessories,46.41,48.7305,2019-03-03,20:06:00,Credit card,4.0,2.3205000000000027,March,Sunday,20
400-80-4065,C,Houston,Member,Male,Health and beauty,274.2,287.91,2019-02-15,20:21:00,Credit card,9.2,13.710000000000036,February,Friday,20
744-16-7898,B,Chicago,Normal,Female,Home and lifestyle,973.7,1022.385,2019-01-15,13:48:00,Credit card,4.9,48.684999999999945,January,Tuesday,13
263-12-5321,A,Nueva York,Member,Male,Electronic accessories,648.2,680.61,2019-02-27,12:52:00,Credit card,9.3,32.40999999999997,February,Wednesday,12
702-72-0487,A,Nueva York,Normal,Female,Electronic accessories,93.22,97.881,2019-02-26,12:28:00,Credit card,6.6,4.661000000000001,February,Tuesday,12
605-83-1050,B,Chicago,Normal,Male,Fashion accessories,54.36,57.078,2019-03-15,16:26:00,Ewallet,4.3,2.7180000000000035,March,Friday,16
443-60-9639,C,Houston,Member,Female,Home and lifestyle,60.87,63.9135,2019-01-24,13:24:00,Cash,5.5,3.0435000000000016,January,Thursday,13
864-24-7918,A,Nueva York,Member,Female,Sports and travel,244.9,257.145,2019-02-22,15:15:00,Cash,8.1,12.244999999999976,February,Friday,15
359-94-5395,B,Chicago,Normal,Male,Health and beauty,92.78,97.419,2019-03-15,10:50:00,Credit card,9.8,4.638999999999996,March,Friday,10
401-09-4232,C,Houston,Member,Male,Home and lifestyle,433.45,455.1225,2019-02-11,18:38:00,Ewallet,9.4,21.672500000000014,February,Monday,18
751-15-6198,B,Chicago,Normal,Male,Sports and travel,138.06,144.963,2019-01-12,16:45:00,Ewallet,7.9,6.902999999999992,January,Saturday,16
324-41-6833,C,Houston,Member,Female,Electronic accessories,241.6,253.68,2019-03-03,19:30:00,Ewallet,5.1,12.080000000000013,March,Sunday,19
474-33-8305,C,Houston,Member,Male,Fashion accessories,471.73,495.3165,2019-03-23,13:23:00,Ewallet,6.9,23.5865,March,Saturday,13
759-29-9521,A,Nueva York,Member,Female,Fashion accessories,440.64,462.672,2019-03-04,11:27:00,Cash,8.0,22.03200000000004,March,Monday,11
831-81-6575,B,Chicago,Member,Female,Electronic accessories,680.31,714.3255,2019-02-23,11:12:00,Cash,8.0,34.01550000000009,February,Saturday,11
220-68-6701,A,Nueva York,Normal,Female,Home and lifestyle,309.88,325.374,2019-03-17,16:36:00,Cash,4.2,15.494000000000028,March,Sunday,16
618-34-8551,A,Nueva York,Normal,Female,Sports and travel,186.36,195.678,2019-01-16,18:41:00,Credit card,8.5,9.317999999999984,January,Wednesday,18
257-60-7754,A,Nueva York,Normal,Female,Electronic accessories,200.92,210.966,2019-01-08,17:12:00,Cash,9.0,10.04600000000002,January,Tuesday,17
559-61-5987,B,Chicago,Normal,Female,Health and beauty,17.75,18.6375,2019-01-14,10:38:00,Cash,8.6,0.8874999999999993,January,Monday,10
189-55-2313,C,Houston,Normal,Female,Fashion accessories,621.8,652.89,2019-01-31,10:33:00,Ewallet,6.0,31.090000000000032,January,Thursday,10
565-91-4567,B,Chicago,Normal,Male,Health and beauty,86.0,90.3,2019-03-15,14:38:00,Ewallet,6.2,4.299999999999997,March,Friday,14
380-60-5336,A,Nueva York,Normal,Female,Electronic accessories,402.6,422.73,2019-02-24,18:06:00,Credit card,5.0,20.129999999999995,February,Sunday,18
815-04-6282,C,Houston,Member,Female,Sports and travel,324.85,341.0925,2019-02-08,12:52:00,Credit card,6.5,16.24249999999995,February,Friday,12
674-56-6360,A,Nueva York,Normal,Male,Electronic accessories,95.15,99.9075,2019-03-22,14:00:00,Cash,6.0,4.757499999999993,March,Friday,14
778-34-2523,A,Nueva York,Member,Female,Electronic accessories,388.96,408.408,2019-01-24,10:57:00,Cash,5.0,19.448000000000036,January,Thursday,10
499-27-7781,B,Chicago,Normal,Female,Food and beverages,425.68,446.964,2019-03-14,16:45:00,Ewallet,5.0,21.283999999999992,March,Thursday,16
477-59-2456,C,Houston,Normal,Female,Fashion accessories,318.08,333.984,2019-01-23,11:15:00,Cash,9.2,15.903999999999996,January,Wednesday,11
832-51-6761,A,Nueva York,Normal,Male,Food and beverages,271.04,284.592,2019-01-19,20:29:00,Ewallet,9.6,13.551999999999964,January,Saturday,20
869-11-3082,B,Chicago,Member,Male,Health and beauty,384.64,403.872,2019-01-27,20:03:00,Credit card,8.4,19.232000000000028,January,Sunday,20
190-59-3964,B,Chicago,Member,Male,Food and beverages,235.8,247.59,2019-02-03,14:35:00,Credit card,6.0,11.789999999999992,February,Sunday,14
366-43-6862,B,Chicago,Normal,Male,Electronic accessories,211.56,222.138,2019-03-25,16:32:00,Ewallet,6.7,10.578000000000003,March,Monday,16
186-43-8965,A,Nueva York,Member,Female,Home and lifestyle,95.36,100.128,2019-02-24,10:10:00,Credit card,4.1,4.768000000000001,February,Sunday,10
784-21-9238,C,Houston,Member,Male,Sports and travel,10.17,10.6785,2019-02-07,14:15:00,Cash,5.9,0.5084999999999997,February,Thursday,14
276-75-6884,A,Nueva York,Normal,Female,Health and beauty,206.13,216.4365,2019-03-04,10:05:00,Cash,8.7,10.3065,March,Monday,10
109-86-4363,B,Chicago,Member,Female,Sports and travel,420.56,441.588,2019-02-14,11:36:00,Credit card,4.5,21.02800000000002,February,Thursday,11
569-76-2760,A,Nueva York,Member,Female,Sports and travel,88.04,92.442,2019-01-29,18:15:00,Credit card,6.6,4.401999999999987,January,Tuesday,18
222-42-0244,B,Chicago,Member,Female,Health and beauty,648.99,681.4395,2019-01-28,13:53:00,Credit card,7.7,32.449499999999944,January,Monday,13
760-53-9233,A,Nueva York,Member,Male,Fashion accessories,123.84,130.032,2019-03-26,18:37:00,Credit card,8.5,6.192000000000007,March,Tuesday,18
538-22-0304,C,Houston,Normal,Male,Electronic accessories,649.5,681.975,2019-03-24,18:27:00,Cash,5.2,32.47500000000002,March,Sunday,18
416-17-9926,A,Nueva York,Member,Female,Electronic accessories,742.2,779.31,2019-01-01,14:42:00,Credit card,4.3,37.1099999999999,January,Tuesday,14
237-44-6163,A,Nueva York,Normal,Male,Electronic accessories,84.48,88.704,2019-01-24,17:43:00,Cash,7.6,4.2239999999999895,January,Thursday,17
636-17-0325,B,Chicago,Normal,Male,Health and beauty,250.28,262.794,2019-02-25,18:37:00,Cash,9.5,12.513999999999982,February,Monday,18
343-75-9322,B,Chicago,Member,Female,Sports and travel,94.8,99.54,2019-01-09,16:34:00,Cash,4.1,4.740000000000009,January,Wednesday,16
528-14-9470,A,Nueva York,Member,Male,Health and beauty,91.3,95.865,2019-02-14,14:42:00,Ewallet,9.2,4.564999999999998,February,Thursday,14
427-45-9297,B,Chicago,Member,Female,Home and lifestyle,285.11,299.3655,2019-03-12,11:01:00,Ewallet,5.4,14.255499999999984,March,Tuesday,11
807-34-3742,A,Nueva York,Normal,Male,Fashion accessories,52.38,54.999,2019-03-26,19:44:00,Cash,5.8,2.6189999999999998,March,Tuesday,19
288-62-1085,A,Nueva York,Member,Male,Fashion accessories,192.7,202.335,2019-01-09,13:34:00,Ewallet,5.6,9.63500000000002,January,Wednesday,13
670-71-7306,B,Chicago,Normal,Male,Sports and travel,267.78,281.169,2019-01-02,20:08:00,Credit card,5.1,13.38900000000001,January,Wednesday,20
660-29-7083,C,Houston,Normal,Male,Electronic accessories,558.7,586.635,2019-01-15,15:01:00,Cash,5.8,27.934999999999945,January,Tuesday,15
271-77-8740,C,Houston,Member,Female,Sports and travel,175.32,184.086,2019-01-01,11:40:00,Ewallet,5.0,8.76600000000002,January,Tuesday,11
497-36-0989,A,Nueva York,Normal,Male,Fashion accessories,155.82,163.611,2019-02-15,15:21:00,Cash,7.9,7.790999999999997,February,Friday,15
291-59-1384,B,Chicago,Normal,Male,Electronic accessories,60.3,63.315,2019-02-28,17:38:00,Cash,6.0,3.0150000000000006,February,Thursday,17
860-73-6466,A,Nueva York,Member,Female,Sports and travel,78.94,82.887,2019-03-02,16:16:00,Credit card,5.0,3.9470000000000027,March,Saturday,16
549-23-9016,C,Houston,Member,Female,Food and beverages,29.74,31.227,2019-02-13,18:15:00,Credit card,8.9,1.4870000000000019,February,Wednesday,18
896-34-0956,A,Nueva York,Normal,Male,Fashion accessories,21.32,22.386,2019-01-26,12:43:00,Cash,5.9,1.065999999999999,January,Saturday,12
804-38-3935,A,Nueva York,Member,Male,Electronic accessories,281.34,295.407,2019-01-30,11:32:00,Credit card,5.9,14.067000000000007,January,Wednesday,11
585-90-0249,A,Nueva York,Member,Male,Electronic accessories,73.26,76.923,2019-01-27,18:08:00,Ewallet,9.7,3.6629999999999967,January,Sunday,18
862-29-5914,C,Houston,Normal,Female,Sports and travel,22.38,23.499,2019-01-30,17:08:00,Credit card,8.6,1.1189999999999998,January,Wednesday,17
845-94-6841,C,Houston,Member,Female,Food and beverages,655.92,688.716,2019-01-08,19:38:00,Cash,4.0,32.79600000000005,January,Tuesday,19
125-45-2293,A,Nueva York,Normal,Female,Fashion accessories,594.6,624.33,2019-01-19,13:11:00,Cash,4.2,29.730000000000018,January,Saturday,13
843-73-4724,A,Nueva York,Normal,Male,Fashion accessories,74.1,77.805,2019-01-25,11:05:00,Cash,9.2,3.7050000000000125,January,Friday,11
409-33-9708,A,Nueva York,Normal,Female,Fashion accessories,196.96,206.808,2019-02-19,10:12:00,Ewallet,9.2,9.847999999999985,February,Tuesday,10
658-66-3967,C,Houston,Normal,Male,Health and beauty,372.33,390.9465,2019-01-14,15:42:00,Ewallet,5.0,18.61650000000003,January,Monday,15
866-70-2814,B,Chicago,Normal,Female,Electronic accessories,527.9,554.295,2019-02-25,11:58:00,Ewallet,10.0,26.394999999999982,February,Monday,11
160-22-2687,A,Nueva York,Member,Female,Health and beauty,479.75,503.7375,2019-01-23,14:21:00,Ewallet,8.8,23.98750000000001,January,Wednesday,14
895-03-6665,B,Chicago,Normal,Female,Fashion accessories,328.59,345.0195,2019-02-16,10:52:00,Cash,4.2,16.42950000000002,February,Saturday,10
770-42-8960,B,Chicago,Normal,Male,Food and beverages,168.96,177.408,2019-01-01,19:31:00,Cash,6.3,8.447999999999979,January,Tuesday,19
748-45-2862,A,Nueva York,Member,Female,Home and lifestyle,113.24,118.902,2019-03-07,18:35:00,Cash,8.2,5.662000000000006,March,Thursday,18
234-36-2483,B,Chicago,Normal,Male,Health and beauty,345.54,362.817,2019-02-15,13:51:00,Cash,5.1,17.276999999999987,February,Friday,13
316-66-3011,A,Nueva York,Member,Female,Food and beverages,428.67,450.1035,2019-01-23,12:35:00,Cash,5.0,21.43349999999998,January,Wednesday,12
848-95-6252,C,Houston,Member,Female,Home and lifestyle,86.27,90.5835,2019-02-20,13:24:00,Ewallet,7.0,4.313500000000005,February,Wednesday,13
840-76-5966,A,Nueva York,Member,Male,Sports and travel,25.52,26.796,2019-01-08,18:06:00,Ewallet,7.8,1.2759999999999998,January,Tuesday,18
152-03-4217,B,Chicago,Normal,Female,Home and lifestyle,101.52,106.596,2019-03-17,11:55:00,Credit card,4.3,5.076000000000008,March,Sunday,11
533-66-5566,B,Chicago,Normal,Female,Home and lifestyle,357.49,375.3645,2019-01-12,11:42:00,Cash,7.0,17.874500000000012,January,Saturday,11
124-31-1458,A,Nueva York,Member,Female,Electronic accessories,238.77,250.7085,2019-01-08,14:30:00,Cash,6.6,11.938499999999976,January,Tuesday,14
176-78-1170,C,Houston,Member,Male,Health and beauty,101.43,106.5015,2019-01-26,15:11:00,Ewallet,7.3,5.071499999999986,January,Saturday,15
361-59-0574,B,Chicago,Member,Male,Sports and travel,724.24,760.452,2019-03-15,14:48:00,Credit card,6.5,36.21199999999999,March,Friday,14
101-81-4070,C,Houston,Member,Female,Health and beauty,125.64,131.922,2019-01-17,12:36:00,Ewallet,4.9,6.2819999999999965,January,Thursday,12
631-34-1880,C,Houston,Member,Male,Food and beverages,72.93,76.5765,2019-01-08,19:09:00,Credit card,4.3,3.646499999999989,January,Tuesday,19
852-82-2749,A,Nueva York,Normal,Male,Sports and travel,258.36,271.278,2019-01-06,13:35:00,Ewallet,9.3,12.918000000000006,January,Sunday,13
873-14-6353,A,Nueva York,Member,Male,Food and beverages,173.74,182.427,2019-02-16,10:33:00,Credit card,7.1,8.686999999999983,February,Saturday,10
584-66-4073,C,Houston,Normal,Male,Fashion accessories,56.5,59.325,2019-03-13,15:45:00,Ewallet,9.6,2.825000000000003,March,Wednesday,15
544-55-9589,B,Chicago,Member,Female,Electronic accessories,214.3,225.015,2019-01-28,11:51:00,Cash,6.2,10.714999999999975,January,Monday,11
166-19-2553,A,Nueva York,Member,Male,Sports and travel,534.36,561.078,2019-01-18,17:26:00,Cash,9.9,26.71799999999996,January,Friday,17
737-88-5876,A,Nueva York,Member,Male,Home and lifestyle,93.16,97.818,2019-03-19,11:52:00,Credit card,5.9,4.658000000000001,March,Tuesday,11
154-87-7367,C,Houston,Normal,Male,Home and lifestyle,522.08,548.184,2019-03-15,14:04:00,Ewallet,6.3,26.103999999999928,March,Friday,14
885-56-0389,C,Houston,Member,Male,Fashion accessories,52.35,54.9675,2019-02-12,17:49:00,Cash,4.0,2.6174999999999997,February,Tuesday,17
608-05-3804,B,Chicago,Member,Male,Electronic accessories,39.75,41.7375,2019-02-25,20:19:00,Cash,6.1,1.9874999999999972,February,Monday,20
448-61-3783,A,Nueva York,Normal,Female,Electronic accessories,720.16,756.168,2019-03-21,16:08:00,Credit card,4.5,36.00800000000004,March,Thursday,16
761-49-0439,B,Chicago,Member,Female,Electronic accessories,96.8,101.64,2019-01-19,10:17:00,Ewallet,8.6,4.840000000000003,January,Saturday,10
490-95-0021,B,Chicago,Member,Female,Food and beverages,332.1,348.705,2019-01-08,14:25:00,Ewallet,6.0,16.60499999999996,January,Tuesday,14
115-38-7388,C,Houston,Member,Female,Fashion accessories,81.44,85.512,2019-03-30,12:51:00,Credit card,9.5,4.072000000000003,March,Saturday,12
311-13-6971,B,Chicago,Member,Male,Sports and travel,319.9,335.895,2019-02-20,15:18:00,Credit card,9.9,15.995000000000005,February,Wednesday,15
291-55-6563,A,Nueva York,Member,Female,Home and lifestyle,206.52,216.846,2019-03-30,12:45:00,Ewallet,7.5,10.325999999999993,March,Saturday,12
548-48-3156,A,Nueva York,Member,Female,Food and beverages,166.68,175.014,2019-03-19,13:37:00,Cash,7.6,8.334000000000003,March,Tuesday,13
460-93-5834,A,Nueva York,Normal,Male,Sports and travel,319.06,335.013,2019-01-13,10:03:00,Cash,5.0,15.952999999999975,January,Sunday,10
325-89-4209,A,Nueva York,Member,Male,Food and beverages,87.9,92.295,2019-02-05,19:42:00,Ewallet,6.7,4.394999999999996,February,Tuesday,19
884-80-6021,A,Nueva York,Member,Female,Electronic accessories,734.7,771.435,2019-03-23,13:14:00,Ewallet,9.5,36.7349999999999,March,Saturday,13
137-74-8729,C,Houston,Normal,Female,Fashion accessories,97.52,102.396,2019-03-13,12:47:00,Ewallet,6.8,4.876000000000005,March,Wednesday,12
880-46-5796,A,Nueva York,Member,Male,Sports and travel,769.2,807.66,2019-03-17,19:53:00,Ewallet,5.6,38.45999999999992,March,Sunday,19
389-70-2397,C,Houston,Normal,Female,Health and beauty,418.3,439.215,2019-02-21,10:26:00,Cash,7.2,20.914999999999964,February,Thursday,10
114-35-5271,B,Chicago,Normal,Female,Electronic accessories,463.28,486.444,2019-02-07,15:06:00,Cash,8.1,23.164000000000044,February,Thursday,15
607-76-6216,C,Houston,Member,Female,Fashion accessories,462.45,485.5725,2019-03-02,16:35:00,Credit card,8.6,23.122500000000002,March,Saturday,16
715-20-1673,B,Chicago,Normal,Male,Electronic accessories,141.9,148.995,2019-03-06,20:57:00,Cash,9.4,7.094999999999999,March,Wednesday,20
811-35-1094,B,Chicago,Member,Male,Electronic accessories,302.7,317.835,2019-02-06,15:16:00,Credit card,8.9,15.134999999999991,February,Wednesday,15
699-88-1972,B,Chicago,Normal,Male,Health and beauty,793.28,832.944,2019-01-28,17:47:00,Credit card,4.2,39.66399999999999,January,Monday,17
781-84-8059,C,Houston,Normal,Male,Fashion accessories,425.18,446.439,2019-01-18,16:23:00,Ewallet,5.0,21.259000000000015,January,Friday,16
409-49-6995,C,Houston,Member,Female,Food and beverages,283.62,297.801,2019-02-05,10:17:00,Cash,8.8,14.180999999999983,February,Tuesday,10
725-54-0677,C,Houston,Member,Male,Health and beauty,599.2,629.16,2019-03-02,13:50:00,Cash,5.3,29.959999999999923,March,Saturday,13
146-09-5432,A,Nueva York,Member,Male,Food and beverages,315.36,331.128,2019-02-09,19:17:00,Ewallet,4.6,15.767999999999972,February,Saturday,19
377-79-7592,C,Houston,Member,Female,Electronic accessories,403.56,423.738,2019-01-14,14:00:00,Credit card,7.5,20.177999999999997,January,Monday,14
509-10-0516,B,Chicago,Normal,Male,Home and lifestyle,183.88,193.074,2019-02-09,12:02:00,Ewallet,5.1,9.194000000000017,February,Saturday,12
595-94-9924,A,Nueva York,Member,Female,Health and beauty,138.65,145.5825,2019-03-26,20:21:00,Credit card,4.2,6.9325000000000045,March,Tuesday,20
865-41-9075,A,Nueva York,Normal,Male,Food and beverages,80.71,84.7455,2019-01-28,17:35:00,Cash,8.1,4.035500000000013,January,Monday,17
545-07-8534,C,Houston,Normal,Female,Health and beauty,116.64,122.472,2019-02-14,12:42:00,Ewallet,6.0,5.831999999999994,February,Thursday,12
118-62-1812,C,Houston,Member,Female,Home and lifestyle,313.52,329.196,2019-03-24,17:56:00,Cash,7.9,15.676000000000045,March,Sunday,17
450-42-3339,C,Houston,Normal,Male,Health and beauty,846.1,888.405,2019-02-09,18:58:00,Credit card,8.8,42.30499999999995,February,Saturday,18
851-98-3555,B,Chicago,Normal,Female,Health and beauty,414.4,435.12,2019-03-24,14:08:00,Credit card,6.6,20.720000000000027,March,Sunday,14
186-71-5196,A,Nueva York,Member,Female,Food and beverages,159.08,167.034,2019-03-27,16:30:00,Ewallet,6.2,7.953999999999979,March,Wednesday,16
624-01-8356,B,Chicago,Normal,Female,Home and lifestyle,490.1,514.605,2019-01-27,10:44:00,Credit card,4.2,24.504999999999995,January,Sunday,10
313-66-9943,B,Chicago,Member,Female,Food and beverages,87.45,91.8225,2019-03-27,20:29:00,Credit card,7.3,4.372500000000002,March,Wednesday,20
151-27-8496,C,Houston,Normal,Female,Electronic accessories,224.52,235.746,2019-01-19,11:43:00,Ewallet,8.6,11.225999999999999,January,Saturday,11
453-33-6436,A,Nueva York,Normal,Female,Home and lifestyle,744.96,782.208,2019-02-07,10:09:00,Cash,6.8,37.247999999999934,February,Thursday,10
522-57-8364,A,Nueva York,Member,Male,Fashion accessories,410.72,431.256,2019-01-31,10:00:00,Ewallet,7.6,20.535999999999945,January,Thursday,10
459-45-2396,A,Nueva York,Member,Female,Food and beverages,298.8,313.74,2019-02-25,18:45:00,Cash,5.8,14.939999999999998,February,Monday,18
717-96-4189,C,Houston,Normal,Female,Electronic accessories,212.94,223.587,2019-02-02,12:40:00,Cash,4.1,10.646999999999991,February,Saturday,12
722-13-2115,C,Houston,Member,Male,Sports and travel,42.85,44.9925,2019-03-14,15:36:00,Credit card,9.3,2.1424999999999983,March,Thursday,15
749-81-8133,A,Nueva York,Normal,Female,Fashion accessories,378.68,397.614,2019-03-11,12:04:00,Cash,6.8,18.93399999999997,March,Monday,12
777-67-2495,B,Chicago,Normal,Male,Home and lifestyle,206.91,217.2555,2019-02-22,11:26:00,Ewallet,8.7,10.345500000000015,February,Friday,11
636-98-3364,B,Chicago,Member,Female,Electronic accessories,78.78,82.719,2019-03-02,12:36:00,Ewallet,6.3,3.938999999999993,March,Saturday,12
246-55-6923,C,Houston,Member,Female,Home and lifestyle,322.11,338.2155,2019-03-10,15:06:00,Credit card,5.1,16.105500000000006,March,Sunday,15
181-82-6255,B,Chicago,Normal,Female,Home and lifestyle,98.22,103.131,2019-02-08,10:58:00,Cash,7.0,4.911000000000001,February,Friday,10
